username,id,reply_id,date,tweet
hipple_jack,9.40091E+17,9.39475E+17,12/11/2017 5:28,"@realDonaldTrump @royw07 PLEASE HELP US WITH THE EROSION OF OUR SOCIAL SECURITY CHECKS. WE PUT IN ALL THOSE YEARS.
THANK YOU MR  PRESIDENT."
JohnMorrissey26,9.40088E+17,9.39475E+17,12/11/2017 5:15,"@realDonaldTrump Florida, America's trailer park."
MaryMay666666,9.40088E+17,9.39475E+17,12/11/2017 5:15,@realDonaldTrump Really smart.......thats funny.
JohnMorrissey26,9.40087E+17,9.39475E+17,12/11/2017 5:14,@realDonaldTrump  https://t.co/69gbI4fw94
janicerhines,9.40083E+17,9.39475E+17,12/11/2017 4:57,"@realDonaldTrump great speech on friday.  keep up the good work, mr president."
bayazidhossain0,9.40083E+17,9.39475E+17,12/11/2017 4:56,"@realDonaldTrump
u r a idiot president for usa,, we hate u because ur declaration,,,,,,"
shershah54,9.40079E+17,9.39475E+17,12/11/2017 4:41,@realDonaldTrump I am@sure all your White Supremacist and KKK supporters turned out in force! You like it when thes... https://t.co/xQfm1OWdlN
FarewellFred,9.40078E+17,9.39475E+17,12/11/2017 4:38,@realDonaldTrump #thoughtsandprayers
MzVeeCee,9.40077E+17,9.39475E+17,12/11/2017 4:31,@realDonaldTrump Yes...you and the RNC have fully backed a child molester who stands against everything that Civil... https://t.co/B44vqFlWVY
lightndns48,9.40075E+17,9.39475E+17,12/11/2017 4:27,@realDonaldTrump I came to see the faces or people who voted to raise their own taxes to give to their rich owners!
Ladyjet02,9.40075E+17,9.39475E+17,12/11/2017 4:25,@realDonaldTrump  https://t.co/pNa8g4Du2d
bsnbrysp8,9.40074E+17,9.39475E+17,12/11/2017 4:22,@realDonaldTrump Really smart? Who the fuck says that about a crowd! Really smart from #DumbassInChief
DarrinCarter7,9.40074E+17,9.39475E+17,12/11/2017 4:21,@realDonaldTrump Your awesome Mr President Trump
Ladyjet02,9.40072E+17,9.39475E+17,12/11/2017 4:12,@realDonaldTrump How can you tell when a crowd is smart?
tousjoursmax53,9.4007E+17,9.39475E+17,12/11/2017 4:06,"@realDonaldTrump Packed to the rafters? So, press was not allowed in?"
mezikeen,9.4007E+17,9.39475E+17,12/11/2017 4:05,@realDonaldTrump Didnt know you could pack sheep that tight.
TrumpFactNews,9.40069E+17,9.39475E+17,12/11/2017 4:01,@realDonaldTrump BIG QUESTION: 1) What was the purpose of the Lord Trump Pedophilia Rally? 2) Did Lord Trump's Pedo... https://t.co/lw176APHJc
PDXReech,9.40094E+17,9.39376E+17,12/11/2017 5:41,@realDonaldTrump I believe that mandatory patriotism is fascism.
flip080708,9.40092E+17,9.39376E+17,12/11/2017 5:32,@realDonaldTrump You're taking about flag right?... #ImpeachTrumpNow
JCali1967,9.40092E+17,9.39376E+17,12/11/2017 5:31,@realDonaldTrump I believe in the First Amendment. I believe our government AT ALL LEVELS should act with such inte... https://t.co/4ATLcqwxTm
cfairyfay,9.40089E+17,9.39376E+17,12/11/2017 5:22,"@realDonaldTrump Stand for the anthem, but elect pedophiles to Congress. No thanks, I will pass."
TXToasty,9.40088E+17,9.39376E+17,12/11/2017 5:16,"@realDonaldTrump We also believe every American should have access to decent health care, but I don't hear you saying anything about that."
mbeavenhausen,9.40087E+17,9.39376E+17,12/11/2017 5:11,"@realDonaldTrump Yeah, well, God told me that you're an evil con man, a lousy deal maker and sexual abuser. He also... https://t.co/EKatRR4WpS"
7axles,9.4008E+17,9.39376E+17,12/11/2017 4:46,@realDonaldTrump @blondenfun1 You people are all fools ! This chimp works for the same people @HillaryClinton and... https://t.co/xykWFXvPaa
7axles,9.4008E+17,9.39376E+17,12/11/2017 4:43,@realDonaldTrump @blondenfun1 Your constitution says every American has a choice
fvmcgillicuddy,9.40079E+17,9.39376E+17,12/11/2017 4:39,@realDonaldTrump But we don't pledge allegiance to you! So we'll #TakeAKnee if we wish to redress a grievance as is... https://t.co/0ne2y0bSyt
Jessewayne_Bruh,9.40077E+17,9.39376E+17,12/11/2017 4:34,"@realDonaldTrump JUST REMEMBER ""ONE NATION UNDER GOD"" WASNT ADDED TO THE PLEDGE UNTIL THE COLD WAR DURING THE RED S... https://t.co/jP47JjleW2"
bsnbrysp8,9.40077E+17,9.39376E+17,12/11/2017 4:31,"@realDonaldTrump I believe @POTUS shouldn't be a liar, traitor, racist, and commit treason. I believe @POTUS should... https://t.co/BktWoBhyX8"
General_Bats,9.40075E+17,9.39376E+17,12/11/2017 4:27,@realDonaldTrump FREEDOM OF RELIGION BITCH HAIL ALLAH
MSpencerDavidso,9.40075E+17,9.39376E+17,12/11/2017 4:24,@realDonaldTrump Screw you and your fake patriotism and your fake christianity. I will NOT pledge allegiance to a p... https://t.co/LzXtATDX2x
pzoped,9.40074E+17,9.39376E+17,12/11/2017 4:21,@realDonaldTrump Many of us believe that we are free to choose whether to stand for the anthem.  It's in the CONSTITUTION!
IRSGODDESS,9.40074E+17,9.39376E+17,12/11/2017 4:20,@realDonaldTrump Take funding away from NFL. WHY do they get $$$anyway???
mdrummond43,9.40071E+17,9.39376E+17,12/11/2017 4:10,"@realDonaldTrump INSTEAD of pledge alliance to prove you are a PATRIOT, it would be REALLY PATRIOTIC NOT TO COLLUDE... https://t.co/BbUiKdFZAD"
KarenLWorlock,9.40071E+17,9.39376E+17,12/11/2017 4:09,"@realDonaldTrump All your talk about GOD and how you read the bible. Yet, you can not ever quote anything from the... https://t.co/Uvf6uDN26P"
CodyKinter,9.40071E+17,9.39376E+17,12/11/2017 4:08,@realDonaldTrump Do you believe cops should kill innocent people who haven't been proven guilty too. Do you know wh... https://t.co/ZZteeoCtvZ
bonsaibean,9.4007E+17,9.39376E+17,12/11/2017 4:07,"@realDonaldTrump Believe what you want, but you can't MAKE anyone stand or pledge anything.  That's some other coun... https://t.co/TLFGxtkpZQ"
EricaGeoy,9.40095E+17,9.39355E+17,12/11/2017 5:44,"@realDonaldTrump There's no war on Christmas, you fucking moron."
SkillsLA,9.40093E+17,9.39355E+17,12/11/2017 5:38,@realDonaldTrump Merry Christmas! I hope Santa brings me an impeached Trump for Christmas!
susanbratrude,9.40088E+17,9.39355E+17,12/11/2017 5:18,@realDonaldTrump We know this is our land &amp; we hv spoken. You can either step down sir or we will have you removed. Did u hear  us ths time?
Cameron69419949,9.40088E+17,9.39355E+17,12/11/2017 5:17,"@realDonaldTrump Unless you're an NFL player...then it's shut up, stand up or else!"
realtorred2,9.40088E+17,9.39355E+17,12/11/2017 5:16,@realDonaldTrump @jeepsuzih2 Merry Christmas!!
mariachamberlin,9.40087E+17,9.39355E+17,12/11/2017 5:14,"@realDonaldTrump Trump:""This is your home, and it's your voice that matters the most. So speak up, be heard, and fi... https://t.co/0cH08x0Mbc"
ghenry5701,9.40087E+17,9.39355E+17,12/11/2017 5:12,@realDonaldTrump see my friends get gangnam a style named...  Co authored by me for who?  Who?
uniquefoliage_,9.40082E+17,9.39355E+17,12/11/2017 4:53,@realDonaldTrump Trumps the devil
CarolATaylor10,9.40082E+17,9.39355E+17,12/11/2017 4:52,@realDonaldTrump Nope. Was American Indian Land
bsnbrysp8,9.40079E+17,9.39355E+17,12/11/2017 4:39,"@realDonaldTrump Inciting the crowd again. I sure as hell haven't been waiting for the rich to get richer, CHIP for... https://t.co/ShEoP79SyM"
XplodedSynapses,9.40078E+17,9.39355E+17,12/11/2017 4:37,"@realDonaldTrump Dear #LordDampnut
Please improve our government?
Resign?
Thank you.
Buh bye,"
ghenry5701,9.40078E+17,9.39355E+17,12/11/2017 4:36,@realDonaldTrump I hung people I'm the 1800s.  I'm left w arrow in my back.  You! $x/
kellinicolef,9.40077E+17,9.39355E+17,12/11/2017 4:33,@realDonaldTrump My birthday is on Christmas. I love it. It's my jam. Jesus and Santa are my homeboys. I don't care... https://t.co/weKPOYyruT
General_Bats,9.40076E+17,9.39355E+17,12/11/2017 4:28,@realDonaldTrump FREEDOM OF RELIGION HAIL ALLAH
officersick,9.40076E+17,9.39355E+17,12/11/2017 4:27,"@realDonaldTrump That is Palestine land, that is their home, and it's their voice that matters the most - not Zionis."
IRSGODDESS,9.40074E+17,9.39355E+17,12/11/2017 4:21,@realDonaldTrump I am fighting my HOA now. They want me to remove all my birdhouses from front yard. Wish u could help me.
CarlOscarNordi1,9.40074E+17,9.39355E+17,12/11/2017 4:21,@realDonaldTrump ????? What?
Goathouse53,9.40074E+17,9.39355E+17,12/11/2017 4:21,"@realDonaldTrump Oh wow... what inspiring words. Yes this is my land, my home and my voice.  Sooooo the change I've... https://t.co/Jt9pMvkIDR"
Arthurswench,9.40074E+17,9.39355E+17,12/11/2017 4:20,@realDonaldTrump Why is it that you pick the most insignificant subjects to get a woody over. The world is explodin... https://t.co/vsL603ge11
RedBVWarZone1,9.40109E+17,9.39376E+17,12/11/2017 6:38,"@realDonaldTrump As a Christian I prefer the original pledge, not the 1954 version, donnie boy . . ."
the_Real_briguy,9.40107E+17,9.39376E+17,12/11/2017 6:32,@realDonaldTrump If this is God... then I'm on board... https://t.co/alhxsXYyZy
WKitsune,9.40103E+17,9.39376E+17,12/11/2017 6:18,@realDonaldTrump Why capitalise 'nation under God? You say that like we don't have seperation of church and state.
peebsnjay,9.40101E+17,9.39376E+17,12/11/2017 6:08,@realDonaldTrump Some of us believe we served our country in order to protect the rights of Americans to exercise t... https://t.co/rjb82uxNLo
tainttaster,9.401E+17,9.39376E+17,12/11/2017 6:04,"@realDonaldTrump Few weeks back during interview, you didn't stand for the national anthem"
Grimmkitty47,9.40098E+17,9.39376E+17,12/11/2017 5:55,@realDonaldTrump If there was a god you definitely wouldnt be in charge
PDXReech,9.40094E+17,9.39376E+17,12/11/2017 5:41,@realDonaldTrump I believe that mandatory patriotism is fascism.
flip080708,9.40092E+17,9.39376E+17,12/11/2017 5:32,@realDonaldTrump You're taking about flag right?... #ImpeachTrumpNow
JCali1967,9.40092E+17,9.39376E+17,12/11/2017 5:31,@realDonaldTrump I believe in the First Amendment. I believe our government AT ALL LEVELS should act with such inte... https://t.co/4ATLcqwxTm
cfairyfay,9.40089E+17,9.39376E+17,12/11/2017 5:22,"@realDonaldTrump Stand for the anthem, but elect pedophiles to Congress. No thanks, I will pass."
TXToasty,9.40088E+17,9.39376E+17,12/11/2017 5:16,"@realDonaldTrump We also believe every American should have access to decent health care, but I don't hear you saying anything about that."
mbeavenhausen,9.40087E+17,9.39376E+17,12/11/2017 5:11,"@realDonaldTrump Yeah, well, God told me that you're an evil con man, a lousy deal maker and sexual abuser. He also... https://t.co/EKatRR4WpS"
7axles,9.4008E+17,9.39376E+17,12/11/2017 4:46,@realDonaldTrump @blondenfun1 You people are all fools ! This chimp works for the same people @HillaryClinton and... https://t.co/xykWFXvPaa
7axles,9.4008E+17,9.39376E+17,12/11/2017 4:43,@realDonaldTrump @blondenfun1 Your constitution says every American has a choice
fvmcgillicuddy,9.40079E+17,9.39376E+17,12/11/2017 4:39,@realDonaldTrump But we don't pledge allegiance to you! So we'll #TakeAKnee if we wish to redress a grievance as is... https://t.co/0ne2y0bSyt
Jessewayne_Bruh,9.40077E+17,9.39376E+17,12/11/2017 4:34,"@realDonaldTrump JUST REMEMBER ""ONE NATION UNDER GOD"" WASNT ADDED TO THE PLEDGE UNTIL THE COLD WAR DURING THE RED S... https://t.co/jP47JjleW2"
bsnbrysp8,9.40077E+17,9.39376E+17,12/11/2017 4:31,"@realDonaldTrump I believe @POTUS shouldn't be a liar, traitor, racist, and commit treason. I believe @POTUS should... https://t.co/BktWoBhyX8"
General_Bats,9.40075E+17,9.39376E+17,12/11/2017 4:27,@realDonaldTrump FREEDOM OF RELIGION BITCH HAIL ALLAH
MSpencerDavidso,9.40075E+17,9.39376E+17,12/11/2017 4:24,@realDonaldTrump Screw you and your fake patriotism and your fake christianity. I will NOT pledge allegiance to a p... https://t.co/LzXtATDX2x
